Index,Score,A_abd,A_flex,A_lat,delta_abd,delta_lat_1,delta_lat_2,delta_lat_3,k_lat,t_abd,t_flex,t_lat,t_lat_delay
1478,1371.7500184781184,0.1143258807038928,0.1152709750669082,0.10009581041911783,0.18496601761128734,0.11763277456183414,0.47415148275003194,0.481103287170192,0.5249005704374929,0.0939643267673569,0.3344686985765121,0.31846030222352645,0.01454811760958925
1417,1466.123173260641,0.10002060831475645,0.10375768201916688,0.10193378031956209,0.31849920612994487,0.3278948132399224,0.16872436143886688,0.15130275902196055,0.5467932762005887,0.11639981383406109,0.31681381640610584,0.2941807369848715,0.023890437736806394
1273,1505.25029899309,0.12295401365401726,0.11170896941176714,0.1018296627853195,0.12831978364785918,0.004623812434886854,0.29256424093577593,0.5057116456338583,0.514156286559879,0.18688169496970936,0.41464886759421365,0.3093698278368779,0.029461531421249444
1310,1613.2090074558814,0.1209165498412333,0.11693301264633585,0.10146160476691207,0.0048832756004209,0.0012397603817638249,0.31939702859689,0.2346871131993903,0.5193642658485661,0.135174248478527,0.32946256701259236,0.28253260276415276,6.225330367308317e-05
1209,1614.410426650961,0.114647916016385,0.10695774895500608,0.10941520961603343,0.4209190371198806,0.2006817174677507,0.38450911094870494,0.14871773583239678,0.5371348602451027,0.09179794594846127,0.3421299572408933,0.277064265107051,0.014824195266098024
1307,1624.4300494558345,0.11429684616097685,0.11627800967348476,0.10276454902807693,0.0627700214685003,0.005051673833249018,0.23349090987397975,0.0921408529640487,0.5274702284709051,0.121155083561551,0.35069750717343623,0.2791079860817092,0.005339600273002271
1314,1633.5597873359761,0.13412994512312096,0.11495853359405335,0.10663115648467718,0.00927757250773209,0.06458207684614173,0.547949891324901,0.27982071920541707,0.500712213926978,0.14672124721740143,0.33222806291580104,0.2731743597848824,0.00842380444720202
1086,1637.4480637899544,0.10035905659872299,0.12495163707429964,0.1116312028453919,0.14978587720762887,0.08946258325490164,0.10852790776807994,0.19554184868280666,0.5688457924118058,0.06325711101139946,0.3698657117710656,0.29163548498877157,0.008790539841581376
1061,1720.6386516995317,0.10015330825136307,0.12747452199318532,0.10602324360887239,0.23094839588021934,0.24181229279067631,0.37777897790994897,0.3422636159809247,0.6210581541805165,0.04748831476047168,0.17831961083081901,0.3060903026189647,0.008232905270580357
1457,1735.899525167663,0.1099607640278921,0.11352436182900799,0.10192754387872638,0.0009908014472522209,0.1530185333605691,0.2159294323148103,0.12597662440411883,0.5350429508894994,0.12243776915872386,0.33551967092421925,0.3350119588762337,0.013005580515618991
1378,1754.7547372929232,0.11844611180025127,0.12519237413590248,0.10651966110421388,0.16907516775392042,0.14641733581557026,0.33051183547265095,0.27261287880716967,0.5297965841770689,0.11370825248933626,0.35015951920741045,0.30328792261702636,0.004910768341594434
1499,1770.066400603796,0.10028841198577283,0.12050464083109107,0.10177571019747282,0.2234696398968446,0.5055099187161025,0.6195762296935609,0.5691163734896812,0.5446523704550638,0.16931959579623262,0.41801010045827836,0.3218964682705022,0.026326575775582457
1177,1779.169620696156,0.10439993937818953,0.1352329547069455,0.10893039326399212,0.059575970912448054,0.0006123952585278397,0.3126564061871095,0.0014304800768939118,0.5208057338561269,0.12150660973801916,0.35749878292945714,0.271457599132947,0.017428509543436072
