Index,Score,A_abd,A_flex,A_lat,delta_abd,delta_lat_1,delta_lat_2,delta_lat_3,k_lat,t_abd,t_flex,t_lat,t_lat_delay
1042,1351.0195774697902,0.05005913311665938,0.050997232197138184,0.050059965091782115,2.1134777017279123,1.4993462435324654,1.8494423163984015,1.2862287870517064,0.6212671635677093,0.4197820935077503,0.05850371248864467,0.33934543322408767,5.64020804616986e-05
1307,1514.605702516036,0.05002745333797995,0.05092860674562236,0.05717415566794933,2.106723642385857,1.4657530879161915,1.3923264688302865,1.5588693196693368,0.8452214933670719,0.48924413939337924,0.09022755690035128,0.3249765713299311,0.00835826985838883
1108,1552.2136996319375,0.050261085859091705,0.05147887156283559,0.051687817377631166,2.0897391510504724,1.2303776164253462,1.7637194563123424,1.5612320070124648,0.5876744471013655,0.48207669153622956,0.11294966815524897,0.3546288017709851,0.029130377172264604
1305,1565.11798737499,0.05465663012297289,0.0523853049311145,0.055645245337400416,2.0544347479334424,1.595984468795693,1.4871712757678286,1.458182625684306,0.8130101496973516,0.47977867597069895,0.085643023669345,0.30323783498391593,0.008701784137279045
601,1602.3658849677536,0.057364594825268844,0.05756440751785789,0.05737508981490429,2.0374316377725656,2.5280150683758236,1.9804846064745378,1.1237728189768652,0.6307518128808601,0.4741470739975868,0.11532232222053035,0.3127897769019962,0.009530433825484528
1047,1610.694432448416,0.05180592906057033,0.05123568269186434,0.05491896975891461,2.0057801731388776,1.423234993628796,1.9688234893308458,1.4632824707462084,0.6436532700790861,0.4506816151698448,0.03760281017837054,0.41263396190520707,0.0038239252015427614
1036,1615.9081271520006,0.052338762888851156,0.05199636573086703,0.051857085430100855,2.099059247616563,1.5001118050307012,1.916982441768741,1.3022389895924276,0.6031374343290126,0.44938752567196555,0.12708636215245933,0.3320510061717079,0.015844649387985958
1119,1632.1892629616982,0.05852581886610121,0.05501232535761907,0.0543452670174309,2.166073615564122,1.29574276745136,1.6026867225258072,1.4252669001808882,0.5737057385095892,0.49763526013605786,0.11871163190718362,0.39743717763286235,0.024190054261490516
1030,1632.6967909708126,0.054501181689593815,0.05512713531608761,0.05405718368370714,2.0544359507085295,1.7242180096694442,1.8425906657018558,1.383685614331823,0.6136717101130679,0.4659405839992274,0.11093485772115733,0.32404163912347417,0.011942575100870288
1430,1633.0044511557148,0.05002705915561403,0.05451131693513284,0.06212336753990628,2.0129771084660804,1.360350783532156,1.4647072793370695,1.533291509334225,0.7572656890527074,0.49986211175746703,0.09373297412123636,0.3682597660910533,0.029141387606308918
660,1647.0597711535127,0.07475242952754454,0.054667231750361485,0.05414180048817021,2.2417855546215764,2.230946832652862,2.019173444830271,1.4400422576222918,0.7782431501178136,0.4563719634640973,0.07411715521072094,0.28832030204941456,0.02867339188913987
1450,1648.063014701972,0.050066682941670826,0.054934312349545295,0.05725725798876897,2.0633142095792776,1.4756338822689183,1.075748011383133,1.2113914692909074,0.6963702717858236,0.47515978837435724,0.08630703715643862,0.402069949015899,0.019031024032123693
413,1650.9345056600348,0.055397224295595335,0.05666867774207976,0.05049485184895319,2.0804463673525255,1.768413760204068,1.8234851876265419,2.017729983055753,0.5735410127865385,0.38510638602955594,0.07918583874058052,0.33387310026840183,0.01687442611260733
1317,1679.8746949769456,0.05474914003214798,0.05210531013244951,0.0647285934620321,2.1349695887043336,1.3862455836662493,1.1299231225171091,1.4249341352479703,0.9186112443439708,0.499611377875528,0.11064142312871017,0.3239866003006296,0.000393238069604888
1286,1682.8203963293267,0.05008019359432825,0.05430752330429752,0.05316697807161822,1.8604877050122195,1.7633972346435902,1.4794933923085711,1.3628107049237497,0.7697640539879401,0.4746874963044991,0.07798856974920744,0.3047767018332742,0.021297083765453365
414,1684.3610070107604,0.05008586755953741,0.061362977665767475,0.05216659763781587,1.9168365925148354,1.901265650535586,2.3106131420867424,1.8298358704245574,0.6298652009652259,0.429586187870528,0.12516953638607276,0.3074411338932623,0.014946907889301208
1101,1706.5188528522945,0.05729065090295263,0.05016867400736307,0.050022790859479,2.0783212366093315,1.399147141858786,1.6926962696994052,1.6395686127072846,0.6063961416689628,0.44836589405201766,0.10079098226565443,0.34590932737698593,0.023702030066916405
473,1710.8045037364382,0.06542243088955767,0.0590826683284851,0.05607029262997411,2.4402435870967634,2.7910816435518653,2.3531797881471106,1.8081905001964165,0.6152424014267431,0.4479931934818544,0.061090969457501414,0.2753292696668497,0.0004410429917688901
1043,1711.5294994462033,0.053423003095990663,0.05001881191217665,0.05135103768051061,2.110316585217812,1.5628817134023216,1.956548685726547,1.3795466519638613,0.6498174540612228,0.4496546684867473,0.05678287146854886,0.38399806849756835,0.0040562604455061935
1326,1713.856949646394,0.05030333689700217,0.05003572338379382,0.05445603657426753,2.2939483742604025,1.5942368189939162,1.40406932527392,1.6709492444987974,0.8697041709567149,0.49147083157485455,0.07888037030634715,0.3271396660177824,0.0004500314112697891
1302,1742.175753749057,0.05228251160966426,0.051720998422961094,0.05429432996304915,2.042199357515183,1.8635334248324547,1.343954820230536,1.2885849312064623,0.7715352659300977,0.4753581498560816,0.0775069085848166,0.29419854085875824,0.011426484943973905
1044,1744.1745623763452,0.05528559727094366,0.05001036329025461,0.05156099673186964,1.9845687670317738,1.4953171321907561,2.0181616388848638,1.392268941516686,0.6507622259580165,0.4249667403932738,0.033787737100009735,0.4233111098856184,0.0009966945616299082
1361,1744.9651858307398,0.050139263469585776,0.05557233500477366,0.054529659020021846,2.008917043358493,1.477606821611563,1.6102808787477796,1.6359031865140712,0.8070918665528506,0.47213935129768575,0.13746194862591873,0.3419443731359075,0.018423912179378443
1045,1751.3956997213954,0.0502153433421102,0.05072270896518426,0.05158341175271901,2.089454257812757,1.582250746765415,1.9231988955707982,1.2756078757896945,0.6454786523668267,0.4357747292267856,0.054487905387838986,0.3782596906243322,0.00499342054811446
1273,1766.8380571898854,0.06278897209478396,0.05096241062106629,0.053301236667642235,2.240463752904994,1.431386079061143,1.8710347954634663,1.5586463323072886,0.6240788690553758,0.3815683508268837,0.10454462257259703,0.31116044318797476,7.976466532424751e-05
1299,1773.8847231105578,0.05315463193455689,0.055187264720335555,0.051978285337609564,1.8495137306423304,1.7705998916725234,1.3283036933775765,1.3972154844017672,0.7542681890635641,0.487413033444519,0.07843122780168747,0.31230088849033416,0.014226947295625902
